,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
594,594,4981,[H]Oc1c([H])c([H])c(Oc2c([H])c([H])c([H])c(C([H])([H])C(=O)OC([H])([H])[H])c2[H])c([H])c1[H],[H]Oc1c([H])c([H])c(Oc2c([H])c([H])c([H])c(C([H])([H])C(=O)OC([H])([H])[H])c2[H])c([H])c1[H],[H]Oc1c([H])c([H])c(Oc2c([H])c([H])c([H])c(C([H])([H])C(=O)OC([H])([H])[H])c2[H])c([H])c1[H]
595,595,4982,[H]c1c([H])c(C#Cc2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c([H])c([H])c1C#Cc1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],[H]c1c([H])c(C#Cc2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c([H])c([H])c1C#Cc1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],[H]c1c([H])c(C#Cc2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c([H])c([H])c1C#Cc1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
597,597,4986,[H]c1c([H])c([H])c2c(c1[H])C(=O)C([H])(C([H])([H])C([H])([H])[H])C2([H])[H],[H]c1c([H])c([H])c2c(c1[H])C(=O)C([H])(C([H])([H])C([H])([H])[H])C2([H])[H],[H]c1c([H])c([H])c2c(c1[H])C(=O)C([H])(C([H])([H])C([H])([H])[H])C2([H])[H]
598,598,4987,[H]C(=C([H])c1c([H])c(OC(=O)C([H])([H])[H])c(C([H])=C([H])c2nc([H])c([H])c([H])c2[H])c([H])c1OC(=O)C([H])([H])[H])c1nc([H])c([H])c([H])c1[H],[H]C(=C([H])c1c([H])c(OC(=O)C([H])([H])[H])c(C([H])=C([H])c2nc([H])c([H])c([H])c2[H])c([H])c1OC(=O)C([H])([H])[H])c1nc([H])c([H])c([H])c1[H],[H]C(=C([H])c1c([H])c(OC(=O)C([H])([H])[H])c(C([H])=C([H])c2nc([H])c([H])c([H])c2[H])c([H])c1OC(=O)C([H])([H])[H])c1nc([H])c([H])c([H])c1[H]
599,599,4988,[H]c1c([H])c2c(C([H])([H])[H])nc3nc([H])n(C([H])([H])[H])c3c3c([H])n([H])c(c1[H])c23,[H]c1c([H])c2c(C([H])([H])[H])nc3nc([H])n(C([H])([H])[H])c3c3c([H])n([H])c(c1[H])c23,[H]c1c([H])c2c(C([H])([H])[H])nc3nc([H])n(C([H])([H])[H])c3c3c([H])n([H])c(c1[H])c23
600,600,4989,[H]C(=C(c1sc([H])c([H])c1[H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1sc([N+](=O)[O-])c([H])c1[H],[H]C(=C(c1sc([H])c([H])c1[H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1sc([N+](=O)[O-])c([H])c1[H],[H]C(=C(c1sc([H])c([H])c1[H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1sc([N+](=O)[O-])c([H])c1[H]
601,601,4990,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1C(=O)Cl,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1C(=O)Cl,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1C(=O)Cl
603,603,4997,[H]c1c(C#N)c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1OC([H])([H])[H],[H]c1c(C#N)c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1OC([H])([H])[H],[H]c1c(C#N)c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1OC([H])([H])[H]
604,604,5001,[H]c1c(C#N)c([H])c([N+](=O)[O-])c([H])c1[N+](=O)[O-],[H]c1c(C#N)c([H])c([N+](=O)[O-])c([H])c1[N+](=O)[O-],[H]c1c(C#N)c([H])c([N+](=O)[O-])c([H])c1[N+](=O)[O-]
605,605,5003,[H]Oc1c([H])c([H])c(O[H])c(C#N)c1C#N,[H]Oc1c([H])c([H])c(O[H])c(C#N)c1C#N,[H]Oc1c([H])c([H])c(O[H])c(C#N)c1C#N
606,606,5006,[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1C(=O)OC([H])([H])[H],[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1C(=O)OC([H])([H])[H],[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1C(=O)OC([H])([H])[H]
607,607,5007,[H]c1c(C#Cc2sc([N+](=O)[O-])c([H])c2[H])sc(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],[H]c1c(C#Cc2sc([N+](=O)[O-])c([H])c2[H])sc(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],[H]c1c(C#Cc2sc([N+](=O)[O-])c([H])c2[H])sc(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H]
609,609,5010,[H]c1c([H])c([H])c2c(c1[H])C(=O)OC2=O,[H]c1c([H])c([H])c2c(c1[H])C(=O)OC2=O,[H]c1c([H])c([H])c2c(c1[H])C(=O)OC2=O
610,610,5011,[H]c1sc(C#Cc2sc([H])c([H])c2[H])c([H])c1[H],[H]c1sc(C#Cc2sc([H])c([H])c2[H])c([H])c1[H],[H]c1sc(C#Cc2sc([H])c([H])c2[H])c([H])c1[H]
611,611,5012,[H]c1sc(C(=O)C(=O)c2sc([H])c([H])c2[H])c([H])c1[H],[H]c1sc(C(=O)C(=O)c2sc([H])c([H])c2[H])c([H])c1[H],[H]c1sc(C(=O)C(=O)c2sc([H])c([H])c2[H])c([H])c1[H]
617,617,5020,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])[H])c([H])c1[H]
622,622,5030,[H]c1c([H])c([H])c2c(c1[H])C(=O)C([H])([H])C2([H])[H],[H]c1c([H])c([H])c2c(c1[H])C(=O)C([H])([H])C2([H])[H],[H]c1c([H])c([H])c2c(c1[H])C(=O)C([H])([H])C2([H])[H]
623,623,5031,[H]c1c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c1[H],[H]c1c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c1[H],[H]c1c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c1[H]
624,624,5032,[H]c1c([H])c([H])c2sc(S(=O)(=O)C([H])([H])C([H])([H])[H])nc2c1[H],[H]c1c([H])c([H])c2sc(S(=O)(=O)C([H])([H])C([H])([H])[H])nc2c1[H],[H]c1c([H])c([H])c2sc(S(=O)(=O)C([H])([H])C([H])([H])[H])nc2c1[H]
625,625,5033,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])([H])[H])C2=C(C#N)N([H])[H],[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])([H])[H])C2=C(C#N)N([H])[H],[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])([H])[H])C2=C(C#N)N([H])[H]
631,631,5043,[H]C([H])=C([H])C([H])([H])OC(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H],[H]C([H])=C([H])C([H])([H])OC(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H],[H]C([H])=C([H])C([H])([H])OC(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H]
638,638,5050,[H]C([H])=C([H])C([H])([H])N(C(=O)C([H])([H])[H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],[H]C([H])=C([H])C([H])([H])N(C(=O)C([H])([H])[H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],[H]C([H])=C([H])C([H])([H])N(C(=O)C([H])([H])[H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
640,640,5103,[H]c1c(C#Cc2sc([N+](=O)[O-])c([H])c2[H])sc(OC([H])([H])[H])c1[H],[H]c1c(C#Cc2sc([N+](=O)[O-])c([H])c2[H])sc(OC([H])([H])[H])c1[H],[H]c1c(C#Cc2sc([N+](=O)[O-])c([H])c2[H])sc(OC([H])([H])[H])c1[H]
642,642,5105,[H]c1c2c(c([H])c(Cl)c1C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])O2,[H]c1c2c(c([H])c(Cl)c1C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])O2,[H]c1c2c(c([H])c(Cl)c1C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])O2
643,643,5106,[H]Oc1c([H])c(O[H])c(C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c1[H],[H]Oc1c([H])c(O[H])c(C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c1[H],[H]Oc1c([H])c(O[H])c(C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])c1[H]
644,644,5110,[H]OC1([H])c2c([H])oc([H])c2C([H])(O[H])C2([H])OC12[H],[H]OC1([H])c2c([H])oc([H])c2C([H])(O[H])C2([H])OC12[H],[H]OC1([H])c2c([H])oc([H])c2C([H])(O[H])C2([H])OC12[H]
646,646,5114,[H]C([H])([H])OC(=O)C1=C2C3=C(OC([H])([H])C2([H])[H])C([H])([H])C([H])([H])C2([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C3(C1([H])[H])C2(C([H])([H])[H])C4([H])C5([H])[H],[H]C([H])([H])OC(=O)C1=C2C3=C(OC([H])([H])C2([H])[H])C([H])([H])C([H])([H])C2([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C3(C1([H])[H])C2(C([H])([H])[H])C4([H])C5([H])[H],[H]C([H])([H])OC(=O)C1=C2C3=C(OC([H])([H])C2([H])[H])C([H])([H])C([H])([H])C2([H])C([H])([H])N4C([H])([H])C([H])(C([H])([H])[H])C5([H])C(=O)C3(C1([H])[H])C2(C([H])([H])[H])C4([H])C5([H])[H]
647,647,5115,[H]C([H])([H])C1([H])C([H])([H])N2C([H])([H])C3([H])C([H])([H])C([H])([H])C4=C5C([H])(C([H])([H])C4=O)C([H])([H])C([H])([H])C54C(=O)C1([H])C([H])([H])C2([H])C43C([H])([H])[H],[H]C([H])([H])C1([H])C([H])([H])N2C([H])([H])C3([H])C([H])([H])C([H])([H])C4=C5C([H])(C([H])([H])C4=O)C([H])([H])C([H])([H])C54C(=O)C1([H])C([H])([H])C2([H])C43C([H])([H])[H],[H]C([H])([H])C1([H])C([H])([H])N2C([H])([H])C3([H])C([H])([H])C([H])([H])C4=C5C([H])(C([H])([H])C4=O)C([H])([H])C([H])([H])C54C(=O)C1([H])C([H])([H])C2([H])C43C([H])([H])[H]
648,648,5116,[H]OC(=O)C1([H])C([H])([H])C23C(=O)C4([H])C([H])([H])C5([H])N(C([H])([H])C4([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])C([H])([H])C4=C2C1([H])C([H])([H])C4([H])[H])C35C([H])([H])[H],[H]OC(=O)C1([H])C([H])([H])C23C(=O)C4([H])C([H])([H])C5([H])N(C([H])([H])C4([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])C([H])([H])C4=C2C1([H])C([H])([H])C4([H])[H])C35C([H])([H])[H],[H]OC(=O)C1([H])C([H])([H])C23C(=O)C4([H])C([H])([H])C5([H])N(C([H])([H])C4([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])C([H])([H])C4=C2C1([H])C([H])([H])C4([H])[H])C35C([H])([H])[H]
649,649,5117,[H]Oc1c([H])c([H])c(C([H])=C([H])c2c([H])c(O[H])c([H])c(O[H])c2[H])c([H])c1[H],[H]Oc1c([H])c([H])c(C([H])=C([H])c2c([H])c(O[H])c([H])c(O[H])c2[H])c([H])c1[H],[H]Oc1c([H])c([H])c(C([H])=C([H])c2c([H])c(O[H])c([H])c(O[H])c2[H])c([H])c1[H]
651,651,5130,[H]Oc1c([H])c([H])c(C(=O)C2(O[H])C(=C([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])C(=O)OC2([H])[H])c([H])c1O[H],[H]Oc1c([H])c([H])c(C(=O)C2(O[H])C(=C([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])C(=O)OC2([H])[H])c([H])c1O[H],[H]Oc1c([H])c([H])c(C(=O)C2(O[H])C(=C([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])C(=O)OC2([H])[H])c([H])c1O[H]
652,652,5132,[H]Oc1c([H])c([H])c([H])c2oc3c(=O)c(C([H])([H])[H])c(OC([H])([H])[H])c(=O)c=3c([H])c([H])c12,[H]Oc1c([H])c([H])c([H])c2oc3c(=O)c(C([H])([H])[H])c(OC([H])([H])[H])c(=O)c=3c([H])c([H])c12,[H]Oc1c([H])c([H])c([H])c2oc3c(=O)c(C([H])([H])[H])c(OC([H])([H])[H])c(=O)c=3c([H])c([H])c12
653,653,5133,[H]Oc1c([H])c([H])c([H])c2c1C([H])=C([H])c1c(c(O[H])c(C([H])([H])[H])c(OC([H])([H])[H])c1OC([H])([H])[H])O2,[H]Oc1c([H])c([H])c([H])c2c1C([H])=C([H])c1c(c(O[H])c(C([H])([H])[H])c(OC([H])([H])[H])c1OC([H])([H])[H])O2,[H]Oc1c([H])c([H])c([H])c2c1C([H])=C([H])c1c(c(O[H])c(C([H])([H])[H])c(OC([H])([H])[H])c1OC([H])([H])[H])O2
654,654,5134,[H]Oc1c([H])c([H])c(OC([H])([H])[H])c2c1Oc1c(O[H])c(C([H])([H])[H])c(OC([H])([H])[H])c([H])c1C([H])=C2[H],[H]Oc1c([H])c([H])c(OC([H])([H])[H])c2c1Oc1c(O[H])c(C([H])([H])[H])c(OC([H])([H])[H])c([H])c1C([H])=C2[H],[H]Oc1c([H])c([H])c(OC([H])([H])[H])c2c1Oc1c(O[H])c(C([H])([H])[H])c(OC([H])([H])[H])c([H])c1C([H])=C2[H]
655,655,5135,[H]Oc1c([H])c([H])c([H])c2c1C([H])=C([H])c1c([H])c(O[H])c(C([H])([H])[H])c(OC([H])([H])[H])c1O2,[H]Oc1c([H])c([H])c([H])c2c1C([H])=C([H])c1c([H])c(O[H])c(C([H])([H])[H])c(OC([H])([H])[H])c1O2,[H]Oc1c([H])c([H])c([H])c2c1C([H])=C([H])c1c([H])c(O[H])c(C([H])([H])[H])c(OC([H])([H])[H])c1O2
657,657,5137,[H]C(=C([H])C1([H])OC1(C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])OC(=O)C([H])([H])[H])C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C([H])C1([H])OC1(C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])OC(=O)C([H])([H])[H])C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C([H])C1([H])OC1(C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])OC(=O)C([H])([H])[H])C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H]
658,658,5138,[H]OC([H])(C([H])=C([H])C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H])C(O[H])(C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])OC(=O)C([H])([H])[H],[H]OC([H])(C([H])=C([H])C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H])C(O[H])(C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])OC(=O)C([H])([H])[H],[H]OC([H])(C([H])=C([H])C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H])C(O[H])(C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])OC(=O)C([H])([H])[H]
659,659,5139,[H]C(C([H])=C(C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])OC(=O)C([H])([H])[H])=C([H])C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H],[H]C(C([H])=C(C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])OC(=O)C([H])([H])[H])=C([H])C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H],[H]C(C([H])=C(C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])OC(=O)C([H])([H])[H])=C([H])C([H])([H])OC(=O)c1c([H])c([H])c([H])c([H])c1[H]
660,660,5140,[Cl-].[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])C23C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[N+]13[H],[Cl-].[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])C23C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[N+]13[H],[Cl-].[H]OC([H])([H])C1([H])C([H])([H])C([H])([H])C23C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[N+]13[H]
702,702,5192,[H]C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],[H]C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],[H]C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
1268,1268,6010,[H]C#CC([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C#CC([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C#CC([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[H]
1335,1335,6140,[H]C([H])([H])C([H])([H])C1([H])OC1([H])[H],[H]C([H])([H])C([H])([H])C1([H])OC1([H])[H],[H]C([H])([H])C([H])([H])C1([H])OC1([H])[H]
1416,1416,6248,[H]c1c([H])c([H])c2c(c1[H])N([H])C([H])([H])C2([H])[H],[H]c1c([H])c([H])c2c(c1[H])N([H])C([H])([H])C2([H])[H],[H]c1c([H])c([H])c2c(c1[H])N([H])C([H])([H])C2([H])[H]
1431,1431,6267,[H]c1c([H])c([H])c([N+](=O)[O-])c(Cl)c1[H],[H]c1c([H])c([H])c([N+](=O)[O-])c(Cl)c1[H],[H]c1c([H])c([H])c([N+](=O)[O-])c(Cl)c1[H]
1444,1444,6287,[H]c1c([H])c(Cl)c(C([H])([H])[H])c([N+](=O)[O-])c1[H],[H]c1c([H])c(Cl)c(C([H])([H])[H])c([N+](=O)[O-])c1[H],[H]c1c([H])c(Cl)c(C([H])([H])[H])c([N+](=O)[O-])c1[H]
1509,1509,6385,[H]C([H])=C([H])n1c([H])c([H])c(C([H])([H])[H])c1C([H])([H])C([H])([H])[H],[H]C([H])=C([H])n1c([H])c([H])c(C([H])([H])[H])c1C([H])([H])C([H])([H])[H],[H]C([H])=C([H])n1c([H])c([H])c(C([H])([H])[H])c1C([H])([H])C([H])([H])[H]
1541,1541,6458,[H]OC([H])([H])C([H])([H])S(=O)(=O)[O-],[H]OC([H])([H])C([H])([H])S(=O)(=O)[O-],[H]OC([H])([H])C([H])([H])S(=O)(=O)[O-]
1737,1737,6712,[H]OC1([H])C([H])([H])C2([H])C([H])([H])C([H])(O[H])C2([H])C1([H])[H],[H]OC1([H])C([H])([H])C2([H])C([H])([H])C([H])(O[H])C2([H])C1([H])[H],[H]OC1([H])C([H])([H])C2([H])C([H])([H])C([H])(O[H])C2([H])C1([H])[H]
1795,1795,6789,[H]Oc1c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c1[H],[H]Oc1c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c1[H],[H]Oc1c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c1[H]
1809,1809,6804,[H]c1c([H])c([H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])C(=O)C([H])([H])[H])c1[H],[H]c1c([H])c([H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])C(=O)C([H])([H])[H])c1[H],[H]c1c([H])c([H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])C(=O)C([H])([H])[H])c1[H]
1932,1932,7007,[H]c1c(C([H])([H])[H])c(=O)nc(SC([H])([H])C([H])([H])[H])n1[H],[H]c1c(C([H])([H])[H])c(=O)nc(SC([H])([H])C([H])([H])[H])n1[H],[H]c1c(C([H])([H])[H])c(=O)nc(SC([H])([H])C([H])([H])[H])n1[H]
2016,2016,7134,[H]c1c([H])c2c(c([H])c1C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C(=O)N2[H],[H]c1c([H])c2c(c([H])c1C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C(=O)N2[H],[H]c1c([H])c2c(c([H])c1C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C(=O)N2[H]
2025,2025,7152,[H]c1nc2c(C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H],[H]c1nc2c(C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H],[H]c1nc2c(C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H]
2026,2026,7153,[H]c1nc2c([H])c([H])c(C([H])([H])[H])c([H])c2c([H])c1[H],[H]c1nc2c([H])c([H])c(C([H])([H])[H])c([H])c2c([H])c1[H],[H]c1nc2c([H])c([H])c(C([H])([H])[H])c([H])c2c([H])c1[H]
2094,2094,7239,[H]C1=C(C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])C(C([H])([H])[H])(C1=O)C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])C3([H])OC3(C([H])([H])[H])C([H])([H])C([H])([H])C21[H],[H]C1=C(C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])C(C([H])([H])[H])(C1=O)C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])C3([H])OC3(C([H])([H])[H])C([H])([H])C([H])([H])C21[H],[H]C1=C(C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])C(C([H])([H])[H])(C1=O)C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])C3([H])OC3(C([H])([H])[H])C([H])([H])C([H])([H])C21[H]
2095,2095,7240,[H]OC1([H])C2([H])OC2(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C3([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C([H])C(=O)C3(C([H])([H])[H])C(=O)C([H])([H])C12C([H])([H])[H],[H]OC1([H])C2([H])OC2(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C3([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C([H])C(=O)C3(C([H])([H])[H])C(=O)C([H])([H])C12C([H])([H])[H],[H]OC1([H])C2([H])OC2(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C3([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C([H])C(=O)C3(C([H])([H])[H])C(=O)C([H])([H])C12C([H])([H])[H]
2109,2109,7261,[H]c1nc(-c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)sc1[H],[H]c1nc(-c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)sc1[H],[H]c1nc(-c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)sc1[H]
2121,2121,7277,[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])([H])O[H],[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])([H])O[H]
2123,2123,7281,[H]C([H])([H])C([H])(Cl)C([H])([H])[H],[H]C([H])([H])C([H])(Cl)C([H])([H])[H],[H]C([H])([H])C([H])(Cl)C([H])([H])[H]
2124,2124,7284,[H]C([H])([H])C([H])([H])C([H])([H])Cl,[H]C([H])([H])C([H])([H])C([H])([H])Cl,[H]C([H])([H])C([H])([H])C([H])([H])Cl
2129,2129,7291,[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
2142,2142,7305,[H]c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H],[H]c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H],[H]c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H]
2143,2143,7306,[H]c1c([H])c([H])c(N([H])[H])c(Cl)c1[H],[H]c1c([H])c([H])c(N([H])[H])c(Cl)c1[H],[H]c1c([H])c([H])c(N([H])[H])c(Cl)c1[H]
2144,2144,7307,[H]c1c([H])c(Cl)c([H])c(N([H])[H])c1[H],[H]c1c([H])c(Cl)c([H])c(N([H])[H])c1[H],[H]c1c([H])c(Cl)c([H])c(N([H])[H])c1[H]
2153,2153,7316,[H]c1c([H])c([H])c(C([H])([H])N([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])N([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])N([H])[H])c([H])c1[H]
2154,2154,7317,[H]OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H],[H]OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H],[H]OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
2158,2158,7321,[H]C1([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]C1([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]C1([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
2162,2162,7325,[H]OC([H])([H])C([H])([H])Cl,[H]OC([H])([H])C([H])([H])Cl,[H]OC([H])([H])C([H])([H])Cl
2163,2163,7326,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[H],[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[H],[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[H]
2170,2170,7333,[H]C(=O)c1c([H])c([H])c2c(c1[H])OC([H])([H])O2,[H]C(=O)c1c([H])c([H])c2c(c1[H])OC([H])([H])O2,[H]C(=O)c1c([H])c([H])c2c(c1[H])OC([H])([H])O2
2197,2197,7364,[H]OC(=O)C([H])([H])C(=O)O[H],[H]OC(=O)C([H])([H])C(=O)O[H],[H]OC(=O)C([H])([H])C(=O)O[H]
