3.868024051189422607e+00,6.970694661140441895e-01
3.715790063142776489e+00,4.281075671315193176e-01
6.212232261896133423e+00,3.998517990112304688e-01
7.792500406503677368e+00,2.600016258656978607e-01
4.423514008522033691e+00,1.116111595183610916e-01
7.311138510704040527e+00,3.139292821288108826e-01
4.177127033472061157e+00,4.232482984662055969e-01
4.697274044156074524e+00,3.297573700547218323e-01
5.557858943939208984e+00,3.033763170242309570e-01
4.760833084583282471e+00,2.892626449465751648e-01
5.301270633935928345e+00,3.321559354662895203e-01
5.733070150017738342e+00,5.329931527376174927e-01
1.081247255206108093e+00,2.214810997247695923e-01
5.005304887890815735e+00,3.002453409135341644e-01
4.238810390233993530e+00,3.861543536186218262e-01
6.985370814800262451e+00,4.064866900444030762e-01
7.810361683368682861e+00,4.642323777079582214e-01
7.156544923782348633e+00,5.907591059803962708e-01
6.257937103509902954e+00,5.508679524064064026e-01
4.083441942930221558e+00,5.071387812495231628e-01
2.838871814310550690e+00,2.840143069624900818e-01
4.088481143116950989e+00,2.451453544199466705e-01
3.528419882059097290e+00,5.291740223765373230e-01
6.211680918931961060e+00,3.060018830001354218e-01
4.554600268602371216e+00,2.256639674305915833e-01
5.521032214164733887e+00,4.690831527113914490e-01
2.295253239572048187e+00,1.560659054666757584e-01
4.895215481519699097e+00,3.175438195466995239e-01
2.863971330225467682e+00,1.529889553785324097e-01
2.895943634212017059e+00,1.039493680000305176e+00
3.814736753702163696e+00,3.064370714128017426e-01
6.426782160997390747e+00,3.955991938710212708e-01
5.772110447287559509e+00,2.166256308555603027e-01
5.042992904782295227e+00,5.345135182142257690e-01
3.745948895812034607e+00,1.945348642766475677e-01
4.987812787294387817e+00,3.329898789525032043e-01
5.062039196491241455e+00,1.833747513592243195e-01
4.926113411784172058e+00,4.230743274092674255e-01
4.640121385455131531e+00,4.086365550756454468e-01
5.585519596934318542e+00,2.085755579173564911e-01
5.028672888875007629e+00,2.564858645200729370e-01
5.186996608972549438e+00,3.080780990421772003e-01
5.407610908150672913e+00,4.425656422972679138e-01
2.745945192873477936e+00,3.789558634161949158e-01
4.029334709048271179e+00,2.796379104256629944e-01
2.473403327167034149e+00,2.387438900768756866e-01
4.569747671484947205e+00,3.581941500306129456e-01
4.507625102996826172e+00,1.701361313462257385e-01
3.432496264576911926e+00,2.821573615074157715e-01
4.309054464101791382e+00,3.556184470653533936e-01
5.746220052242279053e+00,1.700381748378276825e-01
4.818464815616607666e+00,4.100938886404037476e-01
4.080738499760627747e+00,2.885683253407478333e-01
5.994832515716552734e+00,3.290122374892234802e-01
2.933120168745517731e+00,2.913181111216545105e-01
3.026542067527770996e+00,2.849654108285903931e-01
2.265856973826885223e+00,2.403734624385833740e-01
5.404806509613990784e+00,3.998580202460289001e-01
5.518779531121253967e+00,2.485593222081661224e-01
1.077071577310562134e+01,5.819551274180412292e-01
3.886439278721809387e+00,2.836942300200462341e-01
5.724553763866424561e+00,2.658347971737384796e-01
3.579289093613624573e+00,2.439354173839092255e-01
4.932969063520431519e+00,1.978354342281818390e-01
3.993020579218864441e+00,2.440143749117851257e-01
6.144780293107032776e+00,3.804510086774826050e-01
7.390619814395904541e+00,3.731608763337135315e-01
1.399690844118595123e+00,2.758923545479774475e-01
1.907941326498985291e+00,1.414811611175537109e-01
3.036126680672168732e+00,3.142668306827545166e-01
1.673138141632080078e+00,2.503889054059982300e-01
1.619813404977321625e+00,1.596595719456672668e-01
4.609657824039459229e+00,2.040808647871017456e-01
5.416910350322723389e+00,2.672033384442329407e-01
5.741788446903228760e+00,3.905797377228736877e-01
5.726371705532073975e+00,2.724459022283554077e-01
3.989100456237792969e+00,2.534002251923084259e-01
3.162095695734024048e+00,2.408874593675136566e-01
3.697885945439338684e+00,5.217932164669036865e-01
5.474617332220077515e+00,3.194386512041091919e-01
3.783513233065605164e+00,3.136995807290077209e-01
4.846528917551040649e+00,1.907297782599925995e-01
6.151804327964782715e+00,5.267050117254257202e-01
4.604077339172363281e+00,4.709109663963317871e-01
4.217597842216491699e+00,3.048784472048282623e-01
2.790834009647369385e+00,2.801261469721794128e-01
9.114340692758560181e+00,6.443968415260314941e-01
6.098164245486259460e+00,3.311147913336753845e-01
2.633378654718399048e+00,2.515609003603458405e-01
7.042441517114639282e+00,5.773861706256866455e-01
3.694058209657669067e+00,7.015062123537063599e-01
6.036971136927604675e+00,3.724399954080581665e-01
4.891209304332733154e+00,2.669598907232284546e-01
8.045864105224609375e+00,3.339268639683723450e-01
6.072998791933059692e+00,6.316074728965759277e-01
2.842990867793560028e+00,3.016791306436061859e-01
4.459981992840766907e+00,4.760248959064483643e-01
6.149689108133316040e+00,2.421185001730918884e-01
5.047791451215744019e+00,1.889875158667564392e-01
1.942857727408409119e+00,3.678221255540847778e-01
2.270994521677494049e+00,4.735721275210380554e-01
4.447802528738975525e+00,3.779673948884010315e-01
5.857660621404647827e+00,3.154925629496574402e-01
5.294122919440269470e+00,3.667099401354789734e-01
2.761308103799819946e+00,2.770644053816795349e-01
5.556218698620796204e+00,2.627863921225070953e-01
2.919817529618740082e+00,8.612714707851409912e-02
6.386385113000869751e+00,2.462518773972988129e-01
2.542361244559288025e+00,1.453260425478219986e-01
1.949696615338325500e+00,2.918739244341850281e-01
2.627940103411674500e+00,1.423422899097204208e-01
5.355607718229293823e+00,2.214947715401649475e-01
3.749107196927070618e+00,3.231476247310638428e-01
5.553403124213218689e+00,3.914455696940422058e-01
1.953477598726749420e+00,2.583487704396247864e-01
7.761180400848388672e+00,4.551805183291435242e-01
2.377972938120365143e+00,2.193377539515495300e-01
6.041226163506507874e+00,2.774937078356742859e-01
8.157893270254135132e+00,5.350807681679725647e-01
3.653896972537040710e+00,3.101038374006748199e-01
4.215969145298004150e+00,2.460637874901294708e-01
3.635723516345024109e+00,2.186915092170238495e-01
5.781781673431396484e+00,2.675029076635837555e-01
4.442901536822319031e+00,1.532149780541658401e-01
4.896857589483261108e+00,5.644699931144714355e-01
8.147439360618591309e+00,3.588908910751342773e-01
6.528612971305847168e+00,6.399001181125640869e-01
4.747578501701354980e+00,1.912386901676654816e-01
3.636157512664794922e+00,2.542418800294399261e-01
2.054594829678535461e+00,4.675853997468948364e-01
6.442407518625259399e+00,4.134662449359893799e-01
3.164551034569740295e+00,3.882019221782684326e-01
3.515261411666870117e+00,1.551619172096252441e-01
3.200503811240196228e+00,1.906921900808811188e-01
5.957207083702087402e+00,3.710827231407165527e-01
4.720659181475639343e+00,2.862697839736938477e-01
3.523417934775352478e+00,2.729965001344680786e-01
4.745753481984138489e+00,4.076873883605003357e-01
4.127307236194610596e+00,3.536907956004142761e-01
1.635421440005302429e+00,2.190564200282096863e-01
2.192227914929389954e+00,1.377226132899522781e-01
3.266773745417594910e+00,4.113552346825599670e-01
4.932678863406181335e+00,3.835827112197875977e-01
5.878362059593200684e+00,4.667894169688224792e-01
2.622216194868087769e+00,1.861031912267208099e-01
3.749623149633407593e+00,3.474331647157669067e-01
5.452408269047737122e+00,2.175553888082504272e-01
3.134414553642272949e+00,5.094251409173011780e-01
8.505946397781372070e+00,3.182339668273925781e-01
5.720670148730278015e+00,4.255211353302001953e-01
3.201254829764366150e+00,2.459862641990184784e-01
6.452575325965881348e+00,3.284807130694389343e-01
7.794707268476486206e+00,5.557334423065185547e-01
4.918922483921051025e+00,5.221239849925041199e-01
5.647411942481994629e+00,3.007459826767444611e-01
5.715711787343025208e+00,2.664628624916076660e-01
4.951478168368339539e+00,2.495384216308593750e-01
5.931867659091949463e+00,2.300543524324893951e-01
2.458050474524497986e+00,1.239122916013002396e-01
5.673512816429138184e+00,2.814717404544353485e-01
4.867700859904289246e+00,2.706486731767654419e-01
6.981474161148071289e+00,1.402684152126312256e+00
5.224572494626045227e+00,4.762535914778709412e-01
7.949172705411911011e+00,6.175336986780166626e-01
1.601067744195461273e+00,1.968222297728061676e-01
4.512582346796989441e+00,6.157060712575912476e-01
9.981428086757659912e+00,6.175590679049491882e-01
2.994154021143913269e+00,3.101509995758533478e-01
2.313000708818435669e+00,1.484495587646961212e-01
4.971373081207275391e+00,2.940797992050647736e-01
1.870724558830261230e+00,1.620241999626159668e-01
6.582093983888626099e+00,4.521891474723815918e-01
5.272259190678596497e+00,2.335777319967746735e-01
4.969224333763122559e+00,2.831721119582653046e-01
5.206434428691864014e+00,3.494621440768241882e-01
5.530380830168724060e+00,3.480900079011917114e-01
4.979634657502174377e+00,2.928555570542812347e-01
4.509944841265678406e+00,3.115698136389255524e-01
6.684917211532592773e+00,2.480104379355907440e-01
5.477778986096382141e+00,3.667928650975227356e-01
4.315574467182159424e+00,3.528330475091934204e-01
9.245879948139190674e+00,4.143218323588371277e-01
1.574768498539924622e+00,1.367325708270072937e-01
2.957688830792903900e+00,1.593657769262790680e-01
9.066952764987945557e+00,5.990090966224670410e-01
2.706988714635372162e+00,6.261365953832864761e-02
3.077772073447704315e+00,1.034392695873975754e-01
3.691894561052322388e+00,2.974142879247665405e-01
6.103019043803215027e+00,2.443414367735385895e-01
5.056353658437728882e+00,4.039361700415611267e-01
5.641774833202362061e+00,3.044160827994346619e-01
3.734668716788291931e+00,3.676985949277877808e-01
4.567721486091613770e+00,2.323601208627223969e-01
3.890002891421318054e+00,4.256635531783103943e-01
6.656210869550704956e+00,3.146576881408691406e-01
4.700022190809249878e+00,3.841716051101684570e-01
4.861121252179145813e+00,2.650877833366394043e-01
3.236636519432067871e+00,1.819181628525257111e-01
2.290485054254531860e+00,1.971548423171043396e-01
9.010453522205352783e+00,3.911166638135910034e-01
3.834174945950508118e+00,3.880285099148750305e-01
9.486985206604003906e+00,4.765418544411659241e-01
4.279814288020133972e+00,4.177518188953399658e-01
3.566264361143112183e+00,3.093321993947029114e-01
2.587210386991500854e+00,2.542785368859767914e-01
5.766406655311584473e+00,2.185263298451900482e-01
3.033091314136981964e+00,2.502456121146678925e-01
3.184479475021362305e+00,3.511758148670196533e-01
4.129715636372566223e+00,3.483192622661590576e-01
1.645268052816390991e+01,3.091140091419219971e-01
6.511396914720535278e+00,3.151011094450950623e-01
8.618140965700149536e+00,4.531700536608695984e-01
5.964155867695808411e+00,3.760688751935958862e-01
1.411685347557067871e+00,1.182587631046772003e-01
5.818068981170654297e+00,5.448617786169052124e-01
2.264184877276420593e+00,3.302510827779769897e-01
7.692810893058776855e+00,7.061427086591720581e-01
4.248716309666633606e+00,2.668542042374610901e-01
1.385291852056980133e+00,1.632400415837764740e-01
7.933109998703002930e+00,4.642810299992561340e-01
8.520693331956863403e+00,5.854611471295356750e-01
5.020948499441146851e+00,3.429402038455009460e-01
4.608654603362083435e+00,3.783332929015159607e-01
3.824620321393013000e+00,3.662751242518424988e-01
2.893479727208614349e+00,4.641919210553169250e-01
6.723921000957489014e+00,4.217701032757759094e-01
2.902293205261230469e+00,1.099538430571556091e-01
2.431732229888439178e+00,1.169977430254220963e-01
2.316440455615520477e+00,2.674963511526584625e-01
3.861778974533081055e+00,2.924146875739097595e-01
5.510547012090682983e+00,3.069904074072837830e-01
4.910584166646003723e+00,4.865521565079689026e-01
6.220113486051559448e+00,4.484125599265098572e-01
9.894023649394512177e-01,1.106075104326009750e-01
4.475524649024009705e+00,2.181731536984443665e-01
1.702843979001045227e+00,1.701955124735832214e-01
6.124032288789749146e+00,4.964482039213180542e-01
4.204371944069862366e+00,2.357606589794158936e-01
5.228833481669425964e+00,3.680681064724922180e-01
4.534252732992172241e+00,3.695560991764068604e-01
5.542762205004692078e+00,4.650969430804252625e-01
4.527120292186737061e+00,2.299215458333492279e-01
5.171700567007064819e+00,3.777692094445228577e-01
5.205675587058067322e+00,2.371876128017902374e-01
1.462071482092142105e+00,1.320813782513141632e-01
3.568682819604873657e+00,2.689320407807826996e-01
1.781250350177288055e+00,1.280928030610084534e-01
3.237058222293853760e+00,3.882833942770957947e-01
3.409793972969055176e+00,1.941028609871864319e-01
3.284483775496482849e+00,2.660925127565860748e-01
3.903498873114585876e+00,2.680076099932193756e-01
8.083851635456085205e+00,2.763856761157512665e-01
3.425368294119834900e+00,3.217047825455665588e-01
5.699694156646728516e+00,2.350458689033985138e-01
5.275380983948707581e+00,4.734040051698684692e-01
6.513485312461853027e+00,2.929555252194404602e-01
3.547668829560279846e+00,4.487677663564682007e-01
6.828884780406951904e+00,4.831660538911819458e-01
5.117354914546012878e+00,4.308231920003890991e-01
2.312911115586757660e+00,1.548490766435861588e-01
7.101190835237503052e+00,4.192131012678146362e-01
2.254181541502475739e+00,2.012916281819343567e-01
3.060960024595260620e+00,2.045275457203388214e-01
6.997366994619369507e+00,4.619629308581352234e-01
2.415125258266925812e+00,1.702000387012958527e-01
4.574277624487876892e+00,3.764384984970092773e-01
3.290816769003868103e+00,1.785122416913509369e-01
3.647148981690406799e+00,3.651416301727294922e-01
3.610838949680328369e+00,2.184608951210975647e-01
2.994742989540100098e+00,2.839729748666286469e-01
5.396465584635734558e+00,4.329721257090568542e-01
6.220781430602073669e+00,4.962507262825965881e-01
6.598410755395889282e+00,2.880922891199588776e-01
1.545594818890094757e+00,4.083218798041343689e-01
2.481279708445072174e+00,3.051444888114929199e-01
3.076450899243354797e+00,2.576389163732528687e-01
2.802839316427707672e+00,2.584983035922050476e-01
1.106666773557662964e+00,1.284851599484682083e-01
5.444884672760963440e+00,3.291453048586845398e-01
4.035119712352752686e+00,2.420230582356452942e-01
3.688393905758857727e+00,3.437064588069915771e-01
4.565224051475524902e+00,3.443985804915428162e-01
6.073572114109992981e+00,3.599796816706657410e-01
2.056702971458435059e+00,1.315990090370178223e-01
3.212283551692962646e+00,3.375877067446708679e-01
8.633954077959060669e+00,5.835432559251785278e-01
3.196836262941360474e+00,3.220394998788833618e-01
6.097944453358650208e+00,2.793978340923786163e-01
3.815881535410881042e+00,3.015656024217605591e-01
5.126151815056800842e+00,2.978026121854782104e-01
1.670326106250286102e+00,6.137306615710258484e-01
4.646290466189384460e+00,3.160123154520988464e-01
5.039455741643905640e+00,3.993602842092514038e-01
5.808809772133827209e+00,2.528342604637145996e-01
6.058505550026893616e+00,2.258918620645999908e-01
5.339010059833526611e+00,2.847820520401000977e-01
5.265283957123756409e+00,2.070438116788864136e-01
3.114116750657558441e+00,1.867800764739513397e-01
4.449001848697662354e+01,2.280796766281127930e+00
1.430039256811141968e+01,9.811995178461074829e-01
4.711298644542694092e+00,3.342891484498977661e-01
2.715428546071052551e+00,2.587748318910598755e-01
6.188725307583808899e+00,4.201566427946090698e-01
4.493775591254234314e+00,3.776197880506515503e-01
1.178042124956846237e+00,1.355026196688413620e-01
4.786329343914985657e+00,2.556960657238960266e-01
4.486773908138275146e+00,4.761889204382896423e-01
3.694617748260498047e+00,3.045702353119850159e-01
6.423766165971755981e+00,3.716211020946502686e-01
2.196929305791854858e+01,2.482535839080810547e+00
4.344199597835540771e+00,3.763759508728981018e-01
3.633868321776390076e+00,3.902908787131309509e-01
5.051983892917633057e+00,4.027616605162620544e-01
1.193070411682128906e+00,8.759333938360214233e-01
4.896727576851844788e+00,4.310947284102439880e-01
5.618181079626083374e+00,4.162031412124633789e-01
5.317565798759460449e+00,5.335599556565284729e-01
3.959675878286361694e+00,3.429808095097541809e-01
2.371486648917198181e+00,1.230685692280530930e-01
4.092802479863166809e+00,5.091498419642448425e-01
1.741782017052173615e+00,1.304904278367757797e-01
5.140684172511100769e+00,3.007990121841430664e-01
3.854729607701301575e+00,3.284080326557159424e-01
2.084615267813205719e+00,1.229221187531948090e-01
6.421072036027908325e+00,3.644664213061332703e-01
3.487471118569374084e+00,3.428361564874649048e-01
2.712527103722095490e+00,2.774332463741302490e-01
4.401702806353569031e+00,1.953273266553878784e-01
3.475237265229225159e+00,2.312234975397586823e-01
4.287474974989891052e+00,3.473415225744247437e-01
6.830707937479019165e+00,3.044399805366992950e-01
3.238180279731750488e+00,3.201356530189514160e-01
3.283303231000900269e+00,1.493726857006549835e-01
4.738389328122138977e+00,2.959536388516426086e-01
1.145023107528686523e+00,1.702548190951347351e-01
1.058212220668792725e+01,1.363450139760971069e+00
8.287234604358673096e+00,3.436092287302017212e-01
3.373101726174354553e+00,7.243007421493530273e-02
4.399092867970466614e+00,1.788990758359432220e-01
3.614100813865661621e+00,4.849173873662948608e-01
9.786463528871536255e+00,6.251506507396697998e-01
4.083308950066566467e+00,2.570987120270729065e-01
4.639719426631927490e+00,2.665863744914531708e-01
3.299041092395782471e+00,2.599063143134117126e-01
5.186541005969047546e+00,4.643764719367027283e-01
5.034457519650459290e+00,4.528795555233955383e-01
2.656659483909606934e+00,1.251104474067687988e-01
4.901146516203880310e+00,4.354011267423629761e-01
2.619075588881969452e+00,1.867527142167091370e-01
3.894362226128578186e+00,3.039672225713729858e-01
5.628233775496482849e+00,3.231842815876007080e-01
6.390377879142761230e+00,4.758946597576141357e-01
1.329158898442983627e+00,1.638613082468509674e-01
7.283185422420501709e+00,4.653671383857727051e-01
4.908601567149162292e+00,4.944815114140510559e-01
7.167773693799972534e+00,2.976448275148868561e-01
7.743322104215621948e+00,2.948750555515289307e-01
5.604439973831176758e+00,2.656300924718379974e-01
4.994257166981697083e+00,5.232192203402519226e-01
4.185127094388008118e+00,2.701178006827831268e-01
5.359549820423126221e+00,2.300178632140159607e-01
4.132577404379844666e+00,2.262809127569198608e-01
7.158511877059936523e+00,5.188722163438796997e-01
2.726368792355060577e+00,2.332541905343532562e-01
1.088211685419082642e+01,3.690206259489059448e-01
5.929126963019371033e+00,3.153432160615921021e-01
5.638073012232780457e+00,2.677156589925289154e-01
3.329279646277427673e+00,2.442837692797183990e-01
6.300228834152221680e+00,2.794739231467247009e-01
1.633036695420742035e+00,2.983775734901428223e-01
6.277907639741897583e+00,2.996833808720111847e-01
4.959912598133087158e+00,5.189714953303337097e-01
4.757433012127876282e+00,3.888190910220146179e-01
3.925488889217376709e+00,3.350089862942695618e-01
4.595464095473289490e+00,4.866829514503479004e-01
2.994485385715961456e+00,3.040676377713680267e-01
3.563804179430007935e+00,3.848366811871528625e-01
5.537760257720947266e+00,2.697315439581871033e-01
6.000242382287979126e+00,6.135362014174461365e-01
6.846066564321517944e+00,3.148537501692771912e-01
5.294517055153846741e+00,2.767470292747020721e-01
4.448981210589408875e+00,2.665369771420955658e-01
9.239652752876281738e+00,4.456612467765808105e-01
4.514992609620094299e+00,1.704457961022853851e-01
6.128647550940513611e+00,2.019174210727214813e-01
1.549654640257358551e+00,2.975963987410068512e-01
6.681448966264724731e+00,3.397732228040695190e-01
5.558722093701362610e+00,2.797486819326877594e-01
3.200841322541236877e+00,3.172029182314872742e-01
5.687216296792030334e+00,4.729074239730834961e-01
7.656574994325637817e+00,3.667270019650459290e-01
3.970611840486526489e+00,2.670403756201267242e-01
6.206996738910675049e+00,3.366848453879356384e-01
4.334349557757377625e+00,2.993554435670375824e-01
4.568473622202873230e+00,3.161423653364181519e-01
2.320328913629055023e+00,8.529066108167171478e-02
4.663718119263648987e+00,2.677652239799499512e-01
7.025761157274246216e+00,3.900035098195075989e-01
7.926230877637863159e+00,3.375721722841262817e-01
3.471234068274497986e+00,3.019523620605468750e-01
3.558638319373130798e+00,2.565993554890155792e-01
4.931253194808959961e+00,4.169590398669242859e-01
4.794943332672119141e+00,2.319228462874889374e-01
2.295439317822456360e+00,2.165092155337333679e-01
6.292165070772171021e+00,3.184661641716957092e-01
8.903994411230087280e+00,3.700774908065795898e-01
7.388141006231307983e+00,3.543255850672721863e-01
5.676466599106788635e+00,2.352581918239593506e-01
4.656743258237838745e+00,2.542331442236900330e-01
3.729686513543128967e+00,3.348121792078018188e-01
4.163410514593124390e+00,1.560694817453622818e-01
3.204083815217018127e+00,1.469639781862497330e-01
5.909517034888267517e+00,5.019885674118995667e-01
4.540486633777618408e+00,5.105575546622276306e-01
9.414732456207275391e-01,4.617907106876373291e-01
6.629391014575958252e+00,4.117519780993461609e-01
1.869856193661689758e+00,1.315048057585954666e-01
4.274090006947517395e+00,3.018487431108951569e-01
3.223105892539024353e+00,3.607498481869697571e-01
9.346818178892135620e+00,1.854585669934749603e-01
7.225292176008224487e+00,4.456567764282226562e-01
7.738685607910156250e+00,3.968784213066101074e-01
2.375086769461631775e+00,2.943687327206134796e-01
2.577380090951919556e+00,3.550183400511741638e-01
3.763473778963088989e+00,3.293867781758308411e-01
5.971968919038772583e+00,4.470039904117584229e-01
1.561130136251449585e+01,5.559526756405830383e-01
1.170146465301513672e+01,8.707589656114578247e-01
8.558108657598495483e+00,6.169922277331352234e-01
2.238369919359683990e+00,4.434189945459365845e-01
6.727689504623413086e+00,4.306409880518913269e-01
5.553233250975608826e+00,3.205553814768791199e-01
4.908781871199607849e+00,2.737745456397533417e-01
3.324471786618232727e+00,2.320398204028606415e-01
