,file,smiles
24145,20039653,C1(=C(C(=C(C(=C1C(=O)O[H])[H])Br)[H])Br)[H]
24146,10009061,C1(C(C(C(C2(C(C(C3(C(C12C([H])([H])[H])(C(C(C4(C3(C(C(C4(C(C([H])([H])[H])(C(C(C(O[H])=O)([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])(O[H])[H])([H])[H])([H])[H]
24147,10016640,[H]OC(C(I)([H])[H])([H])[H]
24150,20221392,C1(C(C(C(C2(C1(C3=C(C(C2([H])[H])([H])[H])C(OC3=O)(O[H])[H])C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H]
24151,10022424,C1(=C(C(=C(C(=C1[H])[H])N=NC2=C(C(=C(C(=C2[H])[H])OC([H])([H])[H])[H])[H])[H])[H])OC(C(C(C(C(C(OC(=O)C(=C([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
24153,20234052,C1(C(C(C(C2(C1(C(C(=C(C2([H])[H])[H])C(=O)[H])(C(=O)[H])[H])C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(O[H])[H]
24155,20025864,C=12N=C(C(=C(C1C(C([H])([H])[H])=NO2)Cl)[H])Cl
24156,30001517,C1(OB(Cl)OC2=C(C(=C(C(=C2[H])[H])[H])[H])[H])=C(C(=C(C(=C1[H])[H])[H])[H])[H]
24157,60001980,C1(=C(C(=C(C2=C1OC3=C(C2=O)C(=C(C(=C3[H])OC([H])([H])[H])[H])O[H])O[H])OC([H])([H])[H])[H])[H]
24159,10018763,S1C(=C(N=N1)[H])SC([H])([H])[H]
24160,20171373,C=1(C(=C(C2=C(C1OC([H])([H])[H])C3=C(C(=C(C(=C3C(=C2[H])[H])[H])OC([H])([H])[H])OC([H])([H])[H])[H])C(C(N(C([H])([H])[H])[H])([H])[H])([H])[H])OC([H])([H])[H])OC([H])([H])[H]
24161,20221435,C1(N(C(N(C(N1[H])=C(C(=O)C([H])([H])[H])[H])[H])=C(C(=O)C([H])([H])[H])[H])[H])=C(C(C([H])([H])[H])=O)[H]
24164,20146954,C1(=C(C(=C(C2=C1C(=C(C(=O)N2C([H])([H])[H])N(C(C([H])([H])[H])=O)[H])O[H])[H])[H])[H])[H]
24165,20025167,C1(=C(C([H])([H])[H])C2(C3(C(C(C(C2(C(C([H])([H])[H])(C3(C1([H])[H])[H])[H])[H])([H])[H])=O)(C([H])([H])[H])C([H])([H])[H])[H])[H])[H]
24168,76521,C1(C(C2(C(=C1[H])C(C(C2(O[H])[H])([H])[H])([H])[H])C([H])([H])[H])([H])[H])=O
24171,10019038,C1(C(C(C(C2(C1(C(=C(C(C2([H])[H])([H])[H])C(=C(C(=O)OC([H])([H])[H])[H])[H])C(=O)O[H])C([H])([H])[H])[H])(C([H])([H])[H])C(=O)OC([H])([H])[H])([H])[H])([H])[H])([H])[H]
24172,20218271,C1(OC(=NC1([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C=2OC(=C(C2[H])[H])[H])[H]
24176,20109416,C1(=NC(C(=C(N1C2(OC(C(C2(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])[H])C([H])([H])[H])=O)N(C(C([H])([H])[H])([H])[H])[H]
24177,10008659,C1(=C(C(=C(C(=C1[H])[H])[H])[H])O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
24179,20045652,C(=C(C(=O)O[H])[H])(S(C([H])([H])[H])(=O)=O)[H]
24180,10017810,C1(OC(C1([H])[H])=O)=C([H])[H]
24181,10008681,C(C(C([H])([H])[H])(O[H])[H])(OC(C([H])([H])[H])([H])[H])=O
24182,10016071,N1(C(C(SC(C1([H])[H])([H])[H])([H])[H])([H])[H])[H]
24185,10019172,C1(=C(C(=C(C2=C1C(=C(C(=N2)F)[H])[H])[H])[H])Cl)[H]
24186,20218806,C1(C(C(C(OC1([H])[H])(C=2C(=C(C(=C(C2[H])[H])[H])C(=O)[H])O[H])[H])([H])[H])([H])[H])([H])[H]
24188,30085495,[N+]123C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])(C4(C([N+]5(C(C(C4([H])[H])(C2([H])[H])[H])(C(C(C(C5([H])[H])([H])[H])([H])[H])([H])[H])[H])C3([H])[H])([H])[H])[H])[H]
24191,20181525,C1(=C(C(=C(C2=C1C=3N(C(=C2C#N)C([H])([H])[H])N=NN3)[H])[H])[H])[H]
24193,20145461,C1(=C(C(=C(C(=C1C(=O)C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H])[H])[H])C#N
24194,11346,C1(C2=C(C(C(C1([H])[H])([H])[H])([H])[H])C(=C(O2)[H])[H])(C([H])([H])[H])C(=C(C(=C(C([H])([H])[H])C(C(C(C(C(=C3C(=C(C(O3)=O)C([H])([H])[H])O[H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H]
24195,10023441,C1(C(C1([H])[H])([H])[H])(C(C(=C([H])[H])[H])([H])[H])[H]
24196,40114828,C1(=C(C(=C(C(=C1F)[H])[H])C=2C(C(ON2)(C(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])[H])[H]
24197,20182291,C1(C(C(C(O1)([H])[H])(C(C(=C(C([H])([H])[H])C(C(=O)C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])[H])([H])[H])[H])=C([H])[H])=O
24198,74984,C1(=C(C(=C(C(=C1[H])[H])[H])C(C#N)([H])[H])C([H])([H])[H])[H]
24199,20180295,C1(=C(C(=C(C2=C1C(C(=C(C2=O)O[H])N([H])[H])=O)O[H])O[H])C(C([H])([H])[H])([H])[H])O[H]
24200,20221601,C1(C(C(C(C(C1(C(=O)OC(C([H])([H])[H])([H])[H])[H])=O)=[N+]=[N-])=O)([H])[H])(C([H])([H])[H])C([H])([H])[H]
24202,20172100,C1(C=2C(=C(C(=C(C2[H])C(O[H])([H])[H])C(C(O[H])([H])[H])([H])[H])C([H])([H])[H])C(C1(C(O[H])([H])[H])[H])=O)(O[H])[H]
24203,20045672,C=1(N=C(N=C(C1[H])N(C([H])([H])[H])C([H])([H])[H])[H])[H]
24208,20036220,C=1(N(C(=C(C1[H])[H])[H])C(=O)OC([H])([H])[H])[H]
24214,20229967,C1(N2C(C(N(C1(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])=O)(C(C(C2([H])[H])(O[H])[H])([H])[H])[H])=O
24215,10024972,C1(C(C(C(C(=C1[H])C([H])([H])[H])=C([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])=O
24216,20025802,C1(C(=C(N=C2N1C(C(S2)([H])[H])=O)[H])[H])=O
24220,20249239,C1(C(C(S1)([H])[H])(C([H])([H])[H])OC=2C(=C(C(=C(C2[H])[H])[H])[H])[H])([H])[H]
24221,20221540,C=1(C(=C(C(=C(C1SC([H])([H])[H])[H])Cl)[H])[H])O[H]
24222,20025417,C1(C(C(C(C(C1([H])[H])([H])[H])=O)(Cl)[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
24224,20224344,C=1(N=C(C(=NC1C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])C([H])([H])[H])[H])[H]
24226,20230449,C1(OC(C(N(C1([H])[H])C(=O)C(C(C([N+](=O)[O-])([H])[H])(C2=C(C(=C(C(=C2[H])[H])Cl)[H])[H])[H])([H])[H])([H])[H])(C([H])([H])[H])[H])(C([H])([H])[H])[H]
24227,20045190,C1(OC1(C#N)C#N)(C#N)C#N
24229,10023446,C1(C(C1(C([H])([H])[H])[H])(C(C([H])([H])[H])([H])[H])[H])([H])[H]
24232,10016082,C1(SC(N(N(C1([H])[H])C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H]
24234,10018469,O1C(=C(C(=C1[H])[H])C(=C(C(C(C([H])([H])[H])=C(C(O[H])(C(C(C([H])([H])[H])=C(C(C(C=2C(=C(OC2[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])[H])([H])[H])[H])[H])[H]
24238,20040810,C=1(N(C(=C(C1[H])[H])[H])C=2C(=C(C(=C(C2[H])[H])[H])Cl)[H])[H]
24240,20181200,C=1(C(=C(C(=C(C1[Se]C(C(N(C(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H])[H]
24241,20181311,C([Si](C([H])([H])[H])(C#CC1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])O[H])C#CC2(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])O[H])([H])([H])[H]
24242,20054855,C1=2OC3=C(C1(C=4ON=C(C4C(C2[H])=O)C([H])([H])[H])C([H])([H])[H])C(=C(C(=C3C(=O)C([H])([H])[H])O[H])C([H])([H])[H])O[H]
24245,10024431,C=1(C(=C(C(=C(C1[H])Br)N=C(C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])[H])[H])[H])[H]
24246,10016448,C1(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=C([H])[H]
24248,20191630,C(C([N+]#[C-])([H])[H])(OC([H])([H])[H])(OC([H])([H])[H])[H]
24249,20237369,C(=C(F)C=1C(=C(C(=C(C1[H])[H])Cl)[H])[H])([H])[H]
24250,10016057,C1(C(C(N(C(C1([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H]
24251,20180053,C1(N(C(N(C2=C1N3C(=N2)OC(C3([H])[H])(C(C([H])([H])[H])([H])[H])[H])C([H])([H])[H])=O)C([H])([H])[H])=O
24252,88844,C1(C(C(C(C=2C1(C(=O)N(N2)[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
24253,20180596,C1(=C(C(=C(C2=C1C(C3=C(C2=O)C(C(OC3(C([H])([H])[H])[H])(C([H])([H])[H])[H])(O[H])[H])=O)[H])O[H])[H])O[H]
24255,10016360,C(C(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])([H])([H])[H]
24257,10017682,C12(C3(C(=C(C(C1(OC(C4=C2C(=C(C(=C4[H])OC([H])([H])[H])OC([H])([H])[H])[H])(O[H])[H])[H])([H])[H])[H])C(C(N3C([H])([H])[H])([H])[H])([H])[H])[H])[H]
24258,20073045,C(C(OC(C([H])([H])[H])([H])[H])=O)(=C(C(=C(C([H])([H])[H])[H])[H])[H])[H]
24259,30100650,C1(=C(C(=NC2=C1C(C(=C(O2)C([H])([H])[H])C(=O)OC(C([H])([H])[H])([H])[H])=O)[H])[H])[H]
24261,20055541,C1(OC2(C(O1)(C(OC2=O)([H])[H])[H])[H])(C([H])([H])[H])C([H])([H])[H]
24262,75684,C(C(C([H])([H])[H])(C([H])([H])[H])C(OS(C([H])([H])[H])(=O)=O)([H])[H])(C(Br)(Br)[H])=O
24264,20218204,C1(C(C(=C(C1(N(C(C([H])([H])[H])=O)[H])[H])[H])[H])(C(O[H])([H])[H])C(O[H])([H])[H])([H])[H]
24266,75675,C(=O)(C(C([H])([H])[H])([H])[H])C(Br)(Br)Br
24268,104834,C(C(C([H])([H])[H])(C([H])([H])[H])Cl)(C(C(C(C(=C([H])[H])Cl)(C(Br)([H])[H])Cl)([H])[H])([H])[H])(Br)[H]
24269,20025962,C1(SC2=C(C(C1([H])[H])([H])[H])N(C=3N(C2=O)N=C(N3)N(C([H])([H])[H])C(C(O[H])([H])[H])([H])[H])[H])([H])[H]
24271,76170,C=1(C2=C(C(=C(C1[H])[H])[H])C(C(N3C2=NSC3=NC([H])([H])[H])([H])[H])([H])[H])[H]
24272,10016910,C(C(C(C(C(C(C(C(C(=C(C(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(=O)O[H]
24274,20032336,C=1(C(=C(C(=C(C1C([H])([H])[H])[H])[H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]
24275,75749,C1(=C(C(=NC(=C1[H])C(=O)N(C2(C(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])C(=O)OC([H])([H])[H])[H]
24276,20068182,C=1(C(=C(C(=C2C1C3=C(N2[H])C=4N(C(C3([H])[H])([H])[H])C(C(=C(C4[H])C(C([H])([H])[H])(O[H])[H])O[H])=O)[H])[H])[H])[H]
24277,20145466,C1(=C(C(=C(C(=C1C(=O)C2=C(C(=C(C(=C2[H])[H])F)[H])[H])[H])[H])C#CC=3C(=C(C(=C(C3[H])[H])[H])[H])[H])[H])[H]
24278,20246823,C(=C(F)Cl)(F)OC(F)(F)F
24279,20230489,C12=C(C3=C([Se]1)C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
24280,10006033,C1(=C(C(=C(C(=C1[H])[H])[H])O[H])[H])O[H]
24282,20045230,C(=O)(OC(C([H])([H])[H])([H])[H])C([N+]#[C-])([H])[H]
24286,10018551,C1(=NC(=C(N1[H])[H])C(O[H])([H])[H])C=2N(C(=C(N2)C(O[H])([H])[H])[H])[H]
24287,10017590,C1(=C(C(=C(C(C1([H])[H])(C(=O)OC(C(C(O[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])C(C([H])([H])[H])([H])[H])[H]
24289,10016314,C1(=C(C(=C(C=2C1=C(C(=C(N2)[H])[H])C(C3(C(C4(C(C(N3C(C4([H])[H])([H])[H])([H])[H])(C(=C([H])[H])[H])[H])[H])([H])[H])[H])(O[H])[H])[H])[H])OC([H])([H])[H])[H]
24290,10017605,C1(C(C(C2(C(C1=C([H])[H])(C(C(C(C2(O[H])[H])([H])[H])(C(=C([H])[H])C(=O)O[H])[H])([H])[H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H]
24293,20213110,C1(=C(C(=C(C(=C1C(=C(C(=O)[H])[H])C([H])([H])[H])[H])[H])[H])[H])[H]
24295,20142689,C=1(C(=C(C(=C(C1[H])Br)O[H])C(=O)N(C(C2(C(C(C(N2C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])[H])OC([H])([H])[H])F
24296,20142610,C(#CC(O[H])(C([H])([H])[H])C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H]
24297,10024022,C1(=C(C(=C(C2=C1C(=C(N=C2N([H])[H])[H])[H])[H])[H])[H])[H]
24298,20144309,C12(C(C(C(C(C1([H])[H])([H])[H])(C2([H])[H])C(=O)O[H])([H])[H])([H])[H])OC([H])([H])[H]
24300,20045566,C(N(C(C(O[H])([H])[H])([H])[H])[H])(C(N([H])[H])([H])[H])([H])[H]
24304,10019233,C=1(C(=C(C(=C(C1[H])[H])C(N(C2(C(C(C(C(=C2[H])[H])(OC(C([H])([H])[H])=O)[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])[H])[H]
24305,60010002,C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])(N(C(C([H])([H])[H])([H])[H])C(=O)F)[H])([H])[H])([H])[H]
24307,10019318,C1(=NC2=C(N1C3(OC(C(C3(O[H])[H])(O[H])[H])(C(SC(C(C(N4C(=O)C5=C(C4=O)C(=C(C(=C5[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])N=C(N=C2N([H])[H])[H])[H]
24309,20230188,C1(N(C(N1C(C([H])([H])[H])([H])[H])=NC(=C(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])C(C([H])([H])[H])([H])[H])=NC(=C(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H]
24310,10024280,C=1(C(C(N(C(C1[H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H]
24312,20026691,C1(=C(C(=C(C2=C1OC(C(C2([H])[H])([H])[H])(C(O[H])([H])[H])C([H])([H])[H])[H])O[H])[H])[H]
24316,20145095,C=1(C(=C(C(=C(C1F)Br)F)F)F)[H]
24318,10008620,C1(=C(C(=C(C(=C1[H])[H])N([H])[H])[H])[H])O[H]
24319,20224382,C1(=C(C(=C(C(=C1C(=O)C(=C(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H])O[H])[H])[H])[H])O[H]
24320,20200166,O(C=1C=2C(C=3C(C1[H])=C(C(=C(C3[H])[H])[H])[H])=C(C(=C(C2[H])[H])[H])[H])[H]
24322,10020694,C(C(=O)C(C(C([H])([H])[H])(C([H])([H])[H])O[H])([H])[H])([H])([H])[H]
24323,20249136,C1(C(=C(C(C(C1(C(N=[N+]=[N-])([H])[H])[H])(C(N=[N+]=[N-])([H])[H])[H])([H])[H])[H])[H])([H])[H]
24324,77161,C1(OC(C(=C1C(Cl)(Cl)[H])[H])=O)([H])[H]
24326,76138,C1(C(C(C(C1([H])[H])([H])[H])([H])[H])(Br)[H])(C(F)(F)[H])[H]
24327,20242206,C1(C(C12C3(C(C3([H])[H])([H])[H])C2(Br)C4(C(C4([H])[H])([H])[H])[H])([H])[H])([H])[H]
24328,20181401,C=1(N=C(C(=C(C1[H])[H])[H])C([H])([H])[H])N(C(=C(C([H])([H])[H])[N+](=O)[O-])[H])[H]
24329,20026153,C=1(OC(=C(C1C(=O)[H])[H])[H])[H]
24330,20027410,C1(B(O[H])O[H])=C(C(=C(C(=C1[H])[H])C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H]
24336,74288,C(S(C(=C([H])[H])[H])=O)(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
24337,20039575,C1(=C(C(=C(C(=C1[H])[H])C(=C(C(=O)O[H])[H])[H])[H])Cl)Cl
24339,20180703,C1(=C(C(=C(C2=C1C(=C(N2[H])[H])C([H])([H])[H])[H])OC([H])([H])[H])[H])[H]
24340,20070054,C(B(C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])C2(C(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
24341,30000661,C1(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
24343,75041,C(N(C([H])([H])[H])P(Cl)Cl)([H])([H])[H]
24344,88414,C1(=C(C(=C(C2=C1C(C(=C(C2=O)C([H])([H])[H])C([H])([H])[H])=O)[H])[H])[H])[H]
24354,90014,C1(C(C(C(C(C1([H])[H])([H])[H])(C#N)[H])([H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
24356,20174617,S1SC23C(N(C4(S1)C(N2C5(C(OC(C6=C(C(=C(C(OC7=C(C(C4(O[H])[H])=C(C(=C7O[H])[H])[H])[H])=C6[H])OC([H])([H])[H])[H])[H])=O)(C(=C(OC(=C5C3(O[H])[H])[H])[H])[H])[H])[H])=O)C([H])([H])[H])=O
24357,10016040,N1(N(C1([H])[H])C([H])([H])[H])C([H])([H])[H]
24358,20220598,C1(=C2C(=C(C(=C1[H])[H])[H])OC(C(C2=O)(OS(=O)(=O)C3=C(C(=C(C(=C3[H])[H])C([H])([H])[H])[H])[H])[H])([H])[H])[H]
24360,10015840,C(=C(C(=O)C([H])([H])[H])[H])([H])[H]
24361,20242334,C=1(S(C2=C(OC(C(C2([H])[H])([H])[H])(OC(C([H])([H])[H])([H])[H])[H])C([H])([H])[H])(=O)=O)C(=C(C(=C(C1[H])[H])[H])[H])[H]
24364,10009201,C1(=C(C(=C(C(=C1[H])[H])Br)[H])[H])O[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
24365,20233967,C=1(OC(=C(C1[H])[H])C2=C(C(=C(C(=C2[H])[H])Br)[H])[H])C(C#N)(OC(=O)C(C(C([H])([H])[H])([H])[H])([H])[H])[H]
24366,20213366,C1(=C(C(=C(C2=C1C(C(SC([H])([H])[H])([H])[H])(OC(N2[H])=O)[H])[H])[H])[H])[H]
24368,20026418,C(OC(=O)C(C([H])([H])[H])(C(=C([H])[H])C(=O)OC([H])([H])[H])[H])([H])([H])[H]
24372,20246976,C=12SC=3N(C1C(=C(C(=C2[H])C([H])([H])[H])[H])[H])C(=C(N3)C=4C(=C(C(=C(C4[H])[H])[H])[H])[H])[H]
24373,10019083,C1(OC2=C3C(N(C1=O)[H])=NOC3=C(C(=C2[H])[H])[H])([H])[H]
24376,10016359,C(C(C([H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])(C([H])([H])[H])([H])[H]
24377,20143984,C1(=C(C(=C(C(=C1C#CC(N2C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])[H]
24378,20201351,O(C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])C(=O)C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H]
24380,20181530,C=1(C(=C(C(=C(C1C(C(=O)O[H])([H])[H])[H])[H])N2C(C(=C(C2=O)[H])[H])=O)[H])[H]
24381,10023044,C1(=C(C(=C(C2=C1C(=C(O2)C(F)(F)F)C(=O)C(F)(F)F)[H])[H])O[H])[H]
24382,10019243,C=1(C(=C(C(=C(C1C(N(C(=O)[H])C(=O)C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])=O)[H])[H])[H])[H])[H]
24383,20180472,C1(=C(C(=C(C2=C1N=C(S2)[H])[H])N3C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H]
24385,20144737,C=1(C(=C(C(=C(C1Br)[H])Br)[H])[H])F
24386,20143251,C1(N(C(C(C1=C(C([H])([H])[H])[H])(C(=O)OC([H])([H])[H])[H])([H])[H])C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])=O
24388,76855,C1(=NN(C(=C1Br)C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])[H])C(=O)OC(C([H])([H])[H])([H])[H]
24390,20133322,C1(C(C(C(=C2C1(C3(N(C4(N2[H])C(C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])C(=S)SC([H])([H])[H])([H])[H])([H])[H])([H])[H]
24393,20027375,C1(N(C(N(C(=C1B(O[H])O[H])[H])[H])=O)[H])=O
24394,20242178,C1(N(C(C(=C1Br)Br)=O)C([H])([H])[H])=O
24397,20204345,C1(=C(C(=C(C(=C1I)N(C#CC#CC(=O)OC([H])([H])[H])S(C2=C(C(=C(C(=C2[H])[H])C([H])([H])[H])[H])[H])(=O)=O)[H])[H])[H])[H]
24399,20213464,C=1(C(=C(C(=C(C1C([H])([H])[H])[H])[H])S(OC(C(OC(=O)C([H])([H])[H])(C2(SC(C(C(S2)([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])(=O)=O)[H])[H]
24403,20182028,C1(=C(C(=C(C(=C1C(S(C([H])([H])[H])(=O)=O)([H])[H])[H])[H])[H])[H])[H]
24404,20132885,C1(=C(C(=C(C2=C1N=C(N2[H])C(=O)C([H])([H])[H])[H])[H])[N+]([O-])=O)[H]
24406,10018147,C=12C3=C(C(=NC1OC(=C2[H])[H])[H])C(=C(O3)[N+](=O)[O-])[H]
24408,20181683,C1(=C(C(=C(C(=C1[Se]C(C([H])([H])[H])([H])[H])Br)[H])[H])[H])[H]
24410,10025060,C=1(C(=C(C(=C(C1[H])[H])OC(C(C([H])([H])[H])([H])[H])=O)[H])[H])[H]
24411,20218779,C1(=C(C(=C(C2=C1C(=C3C(=C2OC([H])([H])[H])C(=C(C(=C3[H])[H])[H])[H])OC([H])([H])[H])OC(C(=C([H])[H])[H])([H])[H])[H])[H])[H]
24412,20052565,C=1(C2=C(C(=C(C1[H])[H])[H])N(C=3C(N2C(=O)C([H])([H])[H])=NON3)C(=O)C([H])([H])[H])[H]
24414,11431,C1(C(C2(C3(C(C1(C([H])([H])[H])OC(=O)C([H])([H])[H])(C4(OC3(C(OC(C2(C([H])([H])[H])[H])=O)(C(C(C(=C(C4([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H]
24415,10025361,C1(N(C(C(C1([H])[H])([H])[H])(C([H])([H])[H])[H])[H])(C([H])([H])[H])[H]
24416,20144668,C=1(C(=C(N=C(C1[N+](=O)[O-])C([H])([H])[H])[H])[H])[H]
24417,20230022,C(=C(C(=O)C([H])([H])[H])C(C(=O)C([H])([H])[H])([H])[H])(C(C(C([H])([H])[H])([H])[H])([H])[H])[H]
24418,76460,C=12C(=O)N(C(C1C(=C(C(=C2[H])[H])[H])[H])=O)C3(C(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])(C#CC(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H]
24419,10017950,C1(=C(C(=C(C2=C1OC(=C2C(=O)OC(C([H])([H])[H])([H])[H])C([H])([H])[H])C(=O)C([H])([H])[H])OC(=O)C([H])([H])[H])[H])[H]
24420,20146919,C1(=C(C(=C(C(=C1SC2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H])[H])[H])N([H])[H]
24421,10023569,C=1(C(=C(C(=C(C1[H])[H])C([H])([H])[H])N([H])[H])Cl)[H]
24423,20054456,C=1(OC(=C(C1[H])[H])N(C([H])([H])[H])C([H])([H])[H])C(=O)[H]
24424,20071957,C1(C(C2(C(C1([H])[H])(C(C(C2([H])[H])([H])[H])([H])[H])B(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H]
24427,90338,C=1(C(=C(C2=C(N1)N(C(C2([H])[H])([H])[H])C([H])([H])[H])[H])[N+](=O)[O-])[H]
24428,20213188,C1(=C(C(=C(C(=C1OC2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])[H])[H])Cl)[H]
24429,2426,C1(C(C=2C3(C(C(C(N(C1([H])[H])C(=O)C(C(C(C2C(O3)=O)([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H]
24431,20230517,C(N1C(C(C(C(C1(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C#CC2=C(C(=C(C(=C2[H])[H])[H])[H])[H])([H])[H]
24432,20181032,C1(N(C(C(N1[H])=O)(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])=C(C#N)C(=O)OC([H])([H])[H]
24433,10018803,C=1(N(C(=NC=2C1N=C(N2)[H])[H])C([H])([H])[H])N([H])[H]
24434,76067,C1(O[H])=C2C(=C(C(=C1O[H])OC([H])([H])[H])[H])C(=C(C(O2)=O)[H])[H]
24435,10023050,C1(=C(C(=C(C(=C1[H])[H])Cl)[H])[H])C(=C(C(F)(F)F)C(F)(F)F)[H]
24436,20230105,C1(C(=C(C(OC(C([H])([H])[H])([H])[H])=O)[H])[H])(C(=C(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H])OC(C(O1)([H])[H])([H])[H]
24437,10015803,C1(C(C2(C(C(C1(C(C2([H])[H])([H])[H])F)([H])[H])([H])[H])[H])([H])[H])([H])[H]
